created_at,uploaded_a,1_What_is_,Pottery,Lithic,Slag,MSA,Year,Recorder,PointID,Latitude,Longitude ,accuracy_3,UTM_Northi,UTM_Eastin,UTM_Zone_3
2022/11/22 11:19:21.092,2022/11/22 17:22:56.000,"151. Flakes (26), microdeb (9), core frag (1), laminar flake (1)",,37,,,2022,DSM,2022-DSM-152,31.666763000000000,-9.573567000000000,5,3503642,445628,29R
2022/11/22 11:28:25.031,2022/11/22 17:23:00.000,"153. Flakes (18), Sidescraper (1), microdeb (3), core frag (2)",,24,,,2022,DSM,2022-DSM-153,31.666879000000000,-9.573123000000000,5,3503655,445670,29R
2022/11/22 11:29:58.452,2022/11/22 20:10:01.000,154. Flakes (5),,5,,,2022,DSM,2022-DSM-154,31.666848999999900,-9.573021000000000,5,3503651,445679,29R
2022/11/22 11:32:38.156,2022/11/22 20:10:03.000,"155. Bladelet (1), flake (3), microdeb (1)",,5,,,2022,DSM,2022-DSM-155,31.666965000000000,-9.572850000000000,5,3503664,445696,29R
2022/11/22 11:33:44.182,2022/11/22 20:10:06.000,156. Flake (1),,1,,,2022,DSM,2022-DSM-156,31.666929000000000,-9.572744999999990,6,3503660,445706,29R
2022/11/22 11:38:26.455,2022/11/22 20:10:14.000,"157. Flakes (11), core (1), core frag (1), blade frag (1), micro (3)",,17,,,2022,DSM,2022-DSM-157,31.666972000000000,-9.572568000000000,5,3503665,445722,29R
2022/11/22 11:39:46.463,2022/11/22 20:10:16.000,"158. Flake (1), core frag (1)",,2,,,2022,DSM,2022-DSM-158,31.666958000000000,-9.572506000000000,4,3503663,445728,29R
2022/11/22 11:40:54.528,2022/11/22 20:10:58.000,159. Flakes (2),,2,,,2022,DSM,2022-DSM-159,31.666917000000000,-9.572305000000000,4,3503659,445747,29R
2022/11/22 11:42:44.869,2022/11/22 20:11:00.000,"160. Pottery (1), flake (1)",1,1,,,2022,DSM,2022-DSM-160,31.666998000000000,-9.572008000000000,4,3503668,445776,29R
2022/11/22 11:44:23.546,2022/11/22 20:11:02.000,"161. Bladelet frag (1), flakes (2)",,3,,,2022,DSM,2022-DSM-161,31.667047000000000,-9.571859000000000,5,3503673,445790,29R
2022/11/22 11:45:45.240,2022/11/23 18:59:15.000,162. Flake (1),,1,,,2022,DSM,2022-DSM-162,31.667121000000000,-9.571745000000000,6,3503681,445801,29R
2022/11/22 11:46:25.887,2022/11/23 18:59:17.000,163. Flake (1),,1,,,2022,DSM,2022-DSM-163,31.666951999999900,-9.571770000000000,17,3503662,445798,29R
2022/11/22 13:20:59.344,2022/11/23 18:59:19.000,164. Flake (1),,1,,,2022,DSM,2022-DSM-164,31.667480000000000,-9.571619000000000,5,3503721,445813,29R
2022/11/22 13:23:01.661,2022/11/23 18:59:23.000,"165. Core tab (1), core frag (1), flakes (2), pottery (1)",1,4,,,2022,DSM,2022-DSM-165,31.667505999999900,-9.571712000000000,5,3503724,445804,29R
2022/11/22 13:23:47.085,2022/11/23 18:59:25.000,166. Flake (1),,1,,,2022,DSM,2022-DSM-166,31.667397000000000,-9.571846000000000,4,3503712,445791,29R
2022/11/22 13:25:18.916,2022/11/23 18:59:27.000,167. Pottery (2),2,,,,2022,DSM,2022-DSM-167,31.667373999999900,-9.572037000000000,5,3503709,445773,29R
2022/11/22 13:27:50.177,2022/11/23 18:59:30.000,"168. Retouched flake (1), pottery (2)",2,1,,,2022,DSM,2022-DSM-168,31.667245000000000,-9.572246000000000,5,3503695,445753,29R
2022/11/22 13:29:50.984,2022/11/23 18:59:32.000,169. Core frag (1),,1,,,2022,DSM,2022-DSM-169,31.667130000000000,-9.572286999999990,5,3503682,445749,29R
2022/11/22 13:30:47.125,2022/11/23 18:59:34.000,170. Blade (1),,1,,,2022,DSM,2022-DSM-170,31.667069999999900,-9.572343999999990,5,3503676,445744,29R
2022/11/22 13:33:48.308,2022/11/23 18:59:38.000,"171. Core tab (1), flakes (5)",,6,,,2022,DSM,2022-DSM-171,31.667211000000000,-9.572521999999990,8,3503691,445727,29R
2022/11/22 13:35:22.587,2022/11/23 18:59:40.000,"172. MSA sidescraper, LSA flake",,2,,1,2022,DSM,2022-DSM-172,31.667228000000000,-9.572704000000000,5,3503693,445710,29R
2022/11/22 13:41:01.247,2022/11/23 18:59:42.000,"173. Bladelet (2), notch (1), flake (11)",,14,,,2022,DSM,2022-DSM-173,31.667154000000000,-9.572907000000000,5,3503685,445690,29R
2022/11/22 13:42:43.044,2022/11/24 18:50:10.000,174. Flakes (5),,5,,,2022,DSM,2022-DSM-174,31.667069000000000,-9.572977000000000,4,3503676,445684,29R
2022/11/22 13:49:09.741,2022/11/24 18:50:12.000,"175. Bladelets (5), Bladelet frag (1), flakes (15), microdeb (4)",,25,,,2022,DSM,2022-DSM-175,31.666996999999900,-9.573131000000000,5,3503668,445669,29R
2022/11/22 13:51:52.964,2022/11/24 18:50:16.000,"176. Bladelet frag (2), flakes (2)",,4,,,2022,DSM,2022-DSM-176,31.666986999999900,-9.573264999999990,4,3503667,445656,29R
2022/11/22 13:55:43.421,2022/11/24 18:50:18.000,"177. Bladelet (1), flakes (2), backed Bladelet (1), flakes (13)",,17,,,2022,DSM,2022-DSM-177,31.667043000000000,-9.573409000000000,5,3503673,445643,29R
2022/11/22 13:58:02.327,2022/11/24 18:50:20.000,178. Flakes (6),,6,,,2022,DSM,2022-DSM-178,31.666947000000000,-9.573556000000000,5,3503663,445629,29R
2022/11/22 14:00:04.274,2022/11/24 18:50:24.000,"179. Flakes (5), Endscraper (1)",,6,,,2022,DSM,2022-DSM-179,31.666933000000000,-9.573585000000000,5,3503661,445626,29R
2022/11/22 14:03:01.799,2022/11/24 18:50:26.000,"180. Bladelets (2), retouched blade (1)",,3,,,2022,DSM,2022-DSM-180,31.666898000000000,-9.573701000000000,4,3503657,445615,29R
2022/11/22 14:08:18.500,2022/11/24 18:50:30.000,"181. Flakes (26), Bladelets (3)",,29,,,2022,DSM,2022-DSM-181,31.666876999999900,-9.573767999999990,4,3503655,445609,29R
2022/11/22 14:14:26.244,2022/11/24 18:50:32.000,"182. Pottery (1), backed Bladelet (1), microdeb (1), retouched flake (2), flakes (13), Sidescraper (1)",2,18,,,2022,DSM,2022-DSM-182,31.666874000000000,-9.573843000000000,5,3503655,445601,29R
2022/11/22 14:17:29.794,2022/11/24 18:50:37.000,183. Core frag (2),,3,,,2022,DSM,2022-DSM-183,31.666764000000000,-9.573982000000000,4,3503643,445588,29R
2022/11/22 14:18:57.383,2022/11/24 18:50:41.000,184. Pottery (1),2,,,,2022,DSM,2022-DSM-184,31.666830999999900,-9.574201000000000,5,3503650,445568,29R
2022/11/22 14:22:28.587,2022/11/24 18:51:06.000,185. Flake (1),,2,,,2022,DSM,2022-DSM-185,31.667158000000000,-9.574332999999990,5,3503686,445555,29R
2022/11/22 14:26:12.428,2022/11/24 18:51:08.000,"186. Core frag (4), flakes (4), core (1)",,9,,,2022,DSM,2022-DSM-186,31.667255999999900,-9.574045000000000,5,3503697,445583,29R
2022/11/22 14:29:04.045,2022/11/24 18:51:10.000,"187. Core frag (2), flake (1), Endscraper frag (1)",,4,,,2022,DSM,2022-DSM-187,31.667349999999900,-9.573967000000000,4,3503707,445590,29R
2022/11/22 14:31:01.621,2022/11/24 18:51:14.000,188. Bladelet core (1),,1,,,2022,DSM,2022-DSM-188,31.667370999999900,-9.573848000000000,4,3503710,445601,29R
2022/11/22 14:33:22.017,2022/11/24 18:51:16.000,"189. Blade (1), core tab (2), flakes (8)",,11,,,2022,DSM,2022-DSM-189,31.667372000000000,-9.573848000000000,4,3503710,445601,29R
2022/11/22 14:35:38.252,2022/11/24 18:51:20.000,"190. Prismatic core (1), flakes (7)",,8,,,2022,DSM,2022-DSM-190,31.667425000000000,-9.573822000000000,9,3503716,445604,29R
2022/11/22 14:39:33.048,2022/11/24 18:51:35.000,"191. Retouched Bladelet (1), core frag (2)",,3,,,2022,DSM,2022-DSM-191,31.667574999999900,-9.573293000000000,7,3503732,445654,29R
2022/11/22 14:40:49.374,2022/11/24 18:51:23.000,192z Flake (1),,1,,,2022,DSM,2022-DSM-192,31.667604000000000,-9.573304000000000,5,3503735,445653,29R
2022/11/22 14:42:08.421,2022/11/24 18:51:27.000,"193. Pottery (1), core frag (1)",1,1,,,2022,DSM,2022-DSM-193,31.667700000000000,-9.573141000000000,4,3503746,445669,29R
2022/11/22 14:45:26.606,2022/11/24 18:51:29.000,"194. Flakes (4), Bladelet (1)",,5,,,2022,DSM,2022-DSM-194,31.667826000000000,-9.572848000000000,5,3503760,445696,29R
2022/11/22 14:49:25.853,2022/11/24 18:51:31.000,"195. Lev core (1), flake (1)",,2,,1,2022,DSM,2022-DSM-195,31.667877000000000,-9.572713000000000,4,3503765,445709,29R
2022/11/22 14:52:19.938,2022/11/25 19:03:00.000,"196. MSA flake (1), flakes (4)",,1,,1,2022,DSM,2022-DSM-196,31.667873000000000,-9.572585000000000,4,3503765,445721,29R
2022/11/22 15:02:09.182,2022/11/25 19:03:02.000,"197. Flakes (12), microdeb (2), core frag (7), Bladelet core frag (1), retouched flake (2)",,24,,,2022,DSM,2022-DSM-197,31.668037999999900,-9.572266000000000,5,3503783,445752,29R
2022/11/22 15:07:51.693,2022/11/25 19:03:04.000,"198. Core(2), microdeb, core frag (9), flake (21)",,33,,,2022,DSM,2022-DSM-198,31.667995000000000,-9.572134000000000,5,3503778,445764,29R
2022/11/22 15:13:47.442,2022/11/25 19:03:08.000,"199. Core frag (2), flake (30), retouched core frag (1)",,33,,,2022,DSM,2022-DSM-199,31.667974000000000,-9.572050000000000,4,3503776,445772,29R
2022/11/22 15:16:20.276,2022/11/25 19:03:10.000,"200. Retouched flake (1), flakes (8)",,9,,,2022,DSM,2022-DSM-200,,,,,,
2022/11/22 15:18:45.892,2022/11/25 19:03:12.000,201. Flakes (5),,5,,,2022,DSM,2022-DSM-201,31.668080000000000,-9.571861999999990,4,3503787,445790,29R
2022/11/22 15:20:55.859,2022/11/25 19:03:16.000,202. Flakes (7),,7,,,2022,DSM,2022-DSM-202,31.668063000000000,-9.571788000000000,5,3503785,445797,29R
2022/11/22 15:24:17.108,2022/11/25 19:03:18.000,"203. Flakes (9), Bladelet frag (1)",,10,,,2022,DSM,2022-DSM-203,31.668049000000000,-9.571617000000000,5,3503784,445813,29R
2022/11/22 15:26:27.474,2022/11/25 19:03:20.000,"204. Notched flake (1), retouch flake (1), flake (1)",,3,,,2022,DSM,2022-DSM-204,31.668057000000000,-9.571593999999990,7,3503785,445815,29R
2022/11/22 15:32:30.504,2022/11/25 19:03:24.000,"205. Flakes (5), globular core (1), core frag (6), retouched frag (4), core (1)",,17,,,2022,DSM,2022-DSM-205,31.668323000000000,-9.571574000000000,5,3503814,445817,29R
2022/11/22 15:33:47.898,2022/11/25 19:03:26.000,206. Flake (2),,2,,,2022,DSM,2022-DSM-206,31.668229000000000,-9.571593000000000,5,3503804,445816,29R
2022/11/22 15:35:28.342,2022/11/25 19:03:28.000,"207. Core frag (4), flakes (4)",,8,,,2022,DSM,2022-DSM-207,31.668281000000000,-9.571640000000000,5,3503810,445811,29R
2022/11/22 15:37:28.381,2022/11/25 19:03:58.000,"208. Flake (2), core frag (1), core tab (1)",,4,,,2022,DSM,2022-DSM-208,31.668208000000000,-9.571880999999990,5,3503802,445788,29R
2022/11/22 15:41:20.728,2022/11/25 19:04:01.000,"209. Core frag (3), flakes (3)",,6,,,2022,DSM,2022-DSM-209,31.668208000000000,-9.571977000000000,5,3503802,445779,29R
2022/11/22 15:43:38.667,2022/11/25 19:04:05.000,"210. Core frag (2), flakes (3)",,5,,,2022,DSM,2022-DSM-210,31.668182000000000,-9.572202000000000,5,3503799,445758,29R
2022/11/22 15:45:28.833,2022/11/25 19:04:08.000,"211. Blade (1), flakes (1), pottery (1)",1,2,,,2022,DSM,2022-DSM-211,31.668146000000000,-9.572312999999990,5,3503795,445747,29R
2022/11/22 15:47:30.423,2022/11/25 19:04:12.000,"212. Core(1), flake (1)",,2,,,2022,DSM,2022-DSM-212,31.668147000000000,-9.572497000000000,5,3503795,445730,29R
2022/11/22 15:51:11.719,2022/11/25 19:04:14.000,"213. Retouched flake (1), flake (1)",,2,,,2022,DSM,2022-DSM-213,31.667994000000000,-9.572882000000000,5,3503778,445693,29R
2022/11/22 15:53:36.601,2022/11/25 19:04:16.000,"214. Sidescraper frag (2), flakes (2)",,4,,,2022,DSM,2022-DSM-214,31.668008000000000,-9.572884000000000,4,3503780,445693,29R
2022/11/22 15:56:18.248,2022/11/25 19:04:20.000,215. Flakes (2),,2,,,2022,DSM,2022-DSM-215,31.667909999999900,-9.573134000000000,5,3503769,445669,29R
2022/11/22 15:58:11.174,2022/11/25 19:04:22.000,216. Flake (1),,1,,,2022,DSM,2022-DSM-216,31.667767999999900,-9.573364000000000,5,3503754,445647,29R
2022/11/22 16:03:36.047,2022/11/25 19:04:24.000,"217. Blades (2), Bladelet (2), core tab (1), retouched flake (1), flake (4)",,10,,,2022,DSM,2022-DSM-217,31.667605999999900,-9.573639999999990,5,3503736,445621,29R
2022/11/22 16:12:02.028,2022/11/25 19:04:28.000,"218. Cores (2), core frag (2), flakes (15), backed Bladelet (1), Bladelet (5), Endscraper (1), retouched flake (1)",,27,,,2022,DSM,2022-DSM-218,31.667653999999900,-9.573688000000000,5,3503741,445617,29R
2022/11/23 08:31:56.990,2022/11/25 19:04:31.000,"219. Pottery (1), retouched core frag (4), retouched flake (1), flake (6)",1,11,,,2022,DSM,2022-DSM-219,31.667860999999900,-9.571700999999990,4,3503763,445805,29R
2022/11/23 08:35:50.391,2022/11/25 19:06:29.000,"220. Flakes (18), blade frag (1)",,19,,,2022,DSM,2022-DSM-220,31.667798999999900,-9.571777000000000,5,3503756,445798,29R
2022/11/23 08:39:16.047,2022/11/25 19:06:31.000,"Flakes (6), core frag (9), core (1)",,15,,,2022,DSM,2022-DSM-221,31.667798000000000,-9.571904000000000,5,3503756,445786,29R
2022/11/23 08:42:40.749,2022/11/25 19:06:33.000,"222. Bladelet core (1), core drag (1), flake (3)",,5,,,2022,DSM,2022-DSM-222,31.667639000000000,-9.572048000000000,4,3503739,445772,29R
2022/11/23 08:48:10.574,2022/11/25 19:06:37.000,"223. Core frag (7), blade frag (2), Bladelet frag (1), micro core tabs (3)",,13,,,2022,DSM,2022-DSM-223,31.667604999999900,-9.572062000000000,4,3503735,445771,29R
2022/11/23 08:52:50.286,2022/11/25 19:06:39.000,"224. Retouched Bladelet (1), Bladelet (1), Endscraper frag (1), flakes (4), core frag (1)",,8,,,2022,DSM,2022-DSM-224,31.667567999999900,-9.572263000000000,5,3503731,445752,29R
2022/11/23 08:54:53.796,2022/11/25 19:06:41.000,"225. Core (1), Bladelet (1), flakes (2), core frag (8)",,12,,,2022,DSM,2022-DSM-225,31.667552000000000,-9.572253000000000,6,3503729,445753,29R
2022/11/23 08:59:02.456,2022/11/25 19:06:46.000,"226. Microdeb (3), Bladelet frag (3), flake (9), core frag (14)",,29,,,2022,DSM,2022-DSM-226,31.667525000000000,-9.572416000000000,4,3503726,445737,29R
2022/11/23 09:01:04.133,2022/11/25 19:06:48.000,"227. Flakes (4), core frag (2)",,6,,,2022,DSM,2022-DSM-227,31.667456999999900,-9.572500000000000,5,3503719,445729,29R
2022/11/23 09:03:30.319,2022/11/25 19:06:50.000,"228. Flakes (6), core (1), core frag (2)",,9,,,2022,DSM,2022-DSM-228,31.667594000000000,-9.572485000000000,4,3503734,445731,29R
2022/11/23 09:04:50.857,2022/11/25 19:06:54.000,229. Flake (1),,1,,,2022,DSM,2022-DSM-229,31.667501999999900,-9.572619000000000,4,3503724,445718,29R
2022/11/23 09:08:26.544,2022/11/25 19:06:56.000,"230. Flakes (6), laminar flake (1), Bladelet frag (1), core frag (3)",,11,,,2022,DSM,2022-DSM-230,31.667562000000000,-9.572723999999990,4,3503730,445708,29R
2022/11/23 09:12:31.948,2022/11/25 19:07:01.000,"231. Endscraper (1), core frag (1)",,2,,,2022,DSM,2022-DSM-231,31.667501999999900,-9.572827999999990,7,3503724,445698,29R
2022/11/23 09:15:24.660,2022/11/25 19:07:04.000,"232. Blade (1), flake (1)",,2,,,2022,DSM,2022-DSM-232,31.667355000000000,-9.573164999999990,4,3503708,445666,29R
2022/11/23 09:17:46.254,2022/11/25 19:07:09.000,"233. Flakes (6), Bladelet (1)",,7,,,2022,DSM,2022-DSM-233,31.667276999999900,-9.573263000000000,5,3503699,445657,29R
2022/11/23 09:19:32.958,2022/11/25 19:14:09.000,"234. Bladelet (1), blade frag (1), flake (1)",,3,,,2022,DSM,2022-DSM-234,31.667342000000000,-9.573337000000000,4,3503706,445650,29R
2022/11/23 09:21:47.835,2022/11/30 21:01:28.000,"235. Flakes (3), core frag (2), Bladelet (1)",,6,,,2022,DSM,2022-DSM-235,31.667278000000000,-9.573391000000000,4,3503699,445645,29R
2022/11/23 09:25:00.188,2022/11/30 21:01:30.000,"236. Bladelet (1), core tab (4), core (1), blade (1), flakes (5), core frag (3)",,15,,,2022,DSM,2022-DSM-236,31.667273999999900,-9.573539000000000,4,3503699,445631,29R
2022/11/23 09:27:30.266,2022/11/30 21:01:32.000,"237. Bladelet (1), core frag (1), flake (2), blade (4)",,8,,,2022,DSM,2022-DSM-237,31.667216000000000,-9.573608999999990,4,3503692,445624,29R
2022/11/23 09:31:16.350,2022/11/30 21:01:36.000,"238. Core tab (1), Bladelet (1), core frag (1), backed Bladelet (2), blade frag (2), flakes (6)",,13,,,2022,DSM,2022-DSM-238,31.667217000000000,-9.573675000000000,4,3503693,445618,29R
2022/11/23 09:34:01.508,2022/11/30 21:01:39.000,"239. Flakes (3), core (1), Lev point (1)",,4,,1,2022,DSM,2022-DSM-239,31.667151000000000,-9.573717000000000,4,3503685,445614,29R
2022/11/23 09:36:16.684,2022/11/30 21:01:41.000,"240. Sidescraper (1), flakes (4), Neolithic backed Bladelet (1)",,6,,,2022,DSM,2022-DSM-240,31.667121999999900,-9.573736999999990,5,3503682,445612,29R
2022/11/23 09:42:30.955,2022/11/30 21:01:43.000,"241. Pottery (2), backed Bladelet (1), blades (2), Bladelet (1), microdeb (1), retouched frag (2), core tab (1), flake (1)",2,9,,,2022,DSM,2022-DSM-241,31.667093000000000,-9.573988999999990,4,3503679,445588,29R
2022/11/23 09:45:04.674,2022/11/30 21:01:45.000,"242. Sidescraper (1), flakes (2), blade (1), cores (2), core frag (1)",,7,,,2022,DSM,2022-DSM-242,31.667092000000000,-9.574081000000000,5,3503679,445579,29R
2022/11/23 09:46:22.613,2022/11/30 21:01:49.000,"243. Bladelet core (1), core (1)",,2,,,2022,DSM,2022-DSM-243,31.667066999999900,-9.574108000000000,6,3503676,445576,29R
2022/11/23 09:48:59.307,2022/11/30 21:01:51.000,"244. Hafted point, probably MSA",,1,,1,2022,DSM,2022-DSM-244,31.667000000000000,-9.574280000000000,5,3503669,445560,29R
2022/11/23 09:50:28.356,2022/11/30 21:01:53.000,"245. Bladelet (1), core (1)",,2,,,2022,DSM,2022-DSM-245,31.666961000000000,-9.574287000000000,4,3503665,445559,29R
2022/11/23 09:58:16.753,2022/11/30 21:01:55.000,"246. Bladelet (1), core frag (1), flakes (2)",,3,,,2022,DSM,2022-DSM-246,31.667684999999900,-9.573833000000000,5,3503745,445603,29R
2022/11/23 10:03:46.255,2022/11/30 21:01:57.000,"247. Bladelet frag (1), core frag (2), flakes (3), blade (1)",,7,,,2022,DSM,2022-DSM-247,31.667608999999900,-9.574498999999990,5,3503736,445540,29R
2022/11/23 10:08:34.751,2022/11/30 21:02:00.000,248. Tanged piece?,,1,,1,2022,DSM,2022-DSM-248,31.667857999999900,-9.574280999999990,4,3503764,445561,29R
2022/11/23 10:11:18.620,2022/11/30 21:02:02.000,"249. Core frag (3), flake (1), Bladelet frag (1)",,5,,,2022,DSM,2022-DSM-249,31.667912999999900,-9.574285000000000,5,3503770,445560,29R
2022/11/23 10:13:14.911,2022/11/30 21:02:04.000,"250. Core frag (2), flake (2)",,4,,,2022,DSM,2022-DSM-250,31.667966000000000,-9.574154000000000,4,3503776,445573,29R
2022/11/23 10:16:20.333,2022/11/30 21:02:06.000,"251. Endscraper (1), Bladelet core (2), Bladelet (1), flakes (4)",,8,,,2022,DSM,2022-DSM-251,31.668049000000000,-9.574043000000000,4,3503785,445583,29R
2022/11/23 10:24:57.393,2022/11/30 21:02:08.000,"252. Flakes (12), Bladelet frag (1), Bladelet (1)",,14,,,2022,DSM,2022-DSM-252,31.668320999999900,-9.573043000000000,4,3503815,445678,29R
2022/11/23 10:26:50.933,2022/11/30 21:02:10.000,"253. Core (1), core frag (3), flake (1)",,5,,,2022,DSM,2022-DSM-253,31.668312000000000,-9.572948999999990,4,3503814,445687,29R
2022/11/23 10:28:54.500,2022/11/30 21:02:12.000,"254. Retouched flake (1), core frag (2), flakes (2)",,5,,,2022,DSM,2022-DSM-254,31.668351000000000,-9.572870999999990,4,3503818,445694,29R
2022/11/23 10:31:09.255,2022/11/30 21:02:14.000,"255. Core frag (4), flakes (3)",,7,,,2022,DSM,2022-DSM-255,31.668392999999900,-9.572751000000000,4,3503822,445706,29R
2022/11/23 10:35:41.899,2022/11/30 21:02:16.000,"256. Core (1), pyramidal core (1), Sidescraper (1), globular core (1), Sidescraper (1), core (1), core frags (5), flakes (4), retouched flake (1)",,15,,,2022,DSM,2022-DSM-256,31.668420999999900,-9.572721000000000,5,3503826,445709,29R
2022/11/23 10:40:45.181,2022/11/30 21:02:18.000,"257. Prismatic core (1), globular core (1), flakes (2), Bladelet (1), core frag (13)",,18,,,2022,DSM,2022-DSM-257,31.668554000000000,-9.572528999999990,4,3503840,445727,29R
2022/11/23 10:43:14.352,2022/11/30 21:02:19.000,"258. Slag (9), core frag (5), flake (1)",,1,9,,2022,DSM,2022-DSM-258,31.668641999999900,-9.572421000000000,5,3503850,445737,29R
2022/11/23 10:45:39.680,2022/11/30 21:02:22.000,259. Flake (1),,1,,,2022,DSM,2022-DSM-259,31.668706000000000,-9.571939000000000,4,3503857,445783,29R
2022/11/23 10:53:14.472,2022/11/30 21:02:23.000,"260. Core (1), core frag (2), flakes (3)",,6,,,2022,DSM,2022-DSM-260,31.668935999999900,-9.572364000000000,5,3503882,445743,29R
2022/11/23 10:54:39.156,2022/11/30 21:02:25.000,261. Core frag (1),,1,,,2022,DSM,2022-DSM-261,31.668942999999900,-9.572398000000000,4,3503883,445740,29R
2022/11/23 10:56:24.856,2022/11/30 21:02:27.000,"262. Core (1), core fragment (1), flake (1)",,3,,,2022,DSM,2022-DSM-262,31.668825999999900,-9.572571999999990,6,3503870,445723,29R
2022/11/23 10:59:32.080,2022/11/30 21:02:29.000,"263. Core frag (6), blade frag (1)",,7,,,2022,DSM,2022-DSM-263,31.668855000000000,-9.572680000000000,5,3503874,445713,29R
2022/11/23 11:01:28.675,2022/11/30 21:02:31.000,"264. Globular core (1), core frag (5), flake (1)",,7,,,2022,DSM,2022-DSM-264,31.668811000000000,-9.572718000000000,4,3503869,445709,29R
2022/11/23 11:03:28.128,2022/11/30 21:02:33.000,"265. Flakes (3), core frag (1), core (2)",,6,,,2022,DSM,2022-DSM-265,31.668768000000000,-9.572856000000000,4,3503864,445696,29R
2022/11/23 11:08:21.683,2022/11/30 21:02:35.000,"267. Core (1), core frag (2), flakes (1)",,4,,,2022,DSM,2022-DSM-267,31.668699000000000,-9.573112999999990,5,3503857,445672,29R
2022/11/23 11:09:53.799,2022/11/30 21:02:37.000,"268. Flake (1), core frag (4)",,5,,,2022,DSM,2022-DSM-268,31.668692000000000,-9.573070000000000,5,3503856,445676,29R
2022/11/23 11:13:34.722,2022/11/30 21:02:39.000,"269. Blade (1), core (3), flake (2), core fragments (12)",,18,,,2022,DSM,2022-DSM-269,31.668650000000000,-9.573161000000000,6,3503851,445667,29R
2022/11/23 11:15:38.781,2022/11/30 21:02:41.000,"Cores (2), core frag (2), flakes (2)",,6,,,2022,DSM,2022-DSM-270,31.668607999999900,-9.573233999999990,4,3503847,445660,29R
2022/11/23 11:18:22.144,2022/11/30 21:02:51.000,"271. Core frag (6), flake (1)",,7,,,2022,DSM,2022-DSM-271,31.668589000000000,-9.573423999999990,5,3503845,445642,29R
